,Sample,20[80114-1-U3]R.mzXML Peak height,14[80106-1-U3]R.mzXML Peak height,16[80110-1-U3]R.mzXML Peak height,12[80104-1-U3]R.mzXML Peak height,15[80107-1-U3]R.mzXML Peak height,17[80111-1-U3]R.mzXML Peak height,13[80105-1-U3]R.mzXML Peak height,11[80103-1-U3]R.mzXML Peak height,25[50013-1-U3]R.mzXML Peak height,24[50012-1-U3]R.mzXML Peak height,21[50009-1-U3]R.mzXML Peak height,19[80113-1-U3]R.mzXML Peak height,18[80112-1-U3]R.mzXML Peak height,1[40011-1-U3]R.mzXML Peak height,10[40007-1-U3]R.mzXML Peak height,27[50015-1-U3]R.mzXML Peak height,26[50014-1-U3]R.mzXML Peak height,28[50016-1-U3]R.mzXML Peak height,31[60195-1-U3]R.mzXML Peak height,22[50010-1-U3]R.mzXML Peak height,30[50018-1-U3]R.mzXML Peak height,23[50011-1-U3]R.mzXML Peak height,29[50020-1-U3]R.mzXML Peak height,3[40003-1-U3]R.mzXML Peak height,39[60253-1-U3]R.mzXML Peak height,37[60251-1-U3]R.mzXML Peak height,2[40012-1-U3]R.mzXML Peak height,38[60252-1-U3]R.mzXML Peak height,33[60197-1-U3]R.mzXML Peak height,32[60196-1-U3]R.mzXML Peak height,40[60254-1-U3]R.mzXML Peak height,34[60198-1-U3]R.mzXML Peak height,36[60250-1-U3]R.mzXML Peak height,35[60247-1-U3]R.mzXML Peak height,4[40001-1-U3]R.mzXML Peak height,5[40002-1-U3]R.mzXML Peak height,6[40009-1-U3]R.mzXML Peak height,7[40010-1-U3]R.mzXML Peak height,9[40006-1-U3]R.mzXML Peak height,8[40005-1-U3]R.mzXML Peak height,45[Pr-EH0033]R.mzXML Peak height,42[Pr-EH0030]R.mzXML Peak height,41[Pr-EH0029]R.mzXML Peak height,50[Pr-EH0039]R.mzXML Peak height,48[Pr-EH0036]R.mzXML Peak height,44[Pr-EH0032]R.mzXML Peak height,47[Pr-EH0035]R.mzXML Peak height,46[Pr-EH0034]R.mzXML Peak height,51[Pr-EH0081]R.mzXML Peak height,43[Pr-EH0031]R.mzXML Peak height,59[Pr-EH0090]R.mzXML Peak height,52[Pr-EH0082]R.mzXML Peak height,63[Pr-EH0215]R.mzXML Peak height,58[Pr-EH0089]R.mzXML Peak height,55[Pr-EH0085]R.mzXML Peak height,53[Pr-EH0084]R.mzXML Peak height,49[Pr-EH0037]R.mzXML Peak height,69[Pr-EH0237]R.mzXML Peak height,64[Pr-EH0217]R.mzXML Peak height,56[Pr-EH0086]R.mzXML Peak height,65[Pr-EH0223]R.mzXML Peak height,54[Pr-EH0083]R.mzXML Peak height,57[Pr-EH0088]R.mzXML Peak height,62[Pr-EH0213]R.mzXML Peak height,60[Pr-EH0091]R.mzXML Peak height,68[Pr-EH0234]R.mzXML Peak height,78[Pr-EH0352]R.mzXML Peak height,61[Pr-EH0212]R.mzXML Peak height,70[Pr-EH0242]R.mzXML Peak height,66[Pr-EH0232]R.mzXML Peak height,71[Pr-EH0339]R.mzXML Peak height,80[Pr-EH0354]R.mzXML Peak height,74[Pr-EH0349]R.mzXML Peak height,77[Pr-EH0351]R.mzXML Peak height,76[Pr-EH0350]R.mzXML Peak height,72[Pr-EH0340]R.mzXML Peak height,73[Pr-EH0344]R.mzXML Peak height,67[Pr-EH0233]R.mzXML Peak height,75[Pr-EH0335]R.mzXML Peak height,79[Pr-EH0353]R.mzXML Peak height
,"100,994","777243,2232","1326665,145","572637,7045","1504648,005","1196298,338","927455,9929","730082,5321","1333839,018","175120,0054","1499453,7","1007396,437","2328045,15","528369,8045","42773,76451","1230922,214","562415,8625","1098906,702","361479,733","583660,2571","378441,575","422892,4772","1006744,22","2399274,396","1280001,311","549607,6045","732722,9679","3167166,657","2148084,957","330967,9183","791650,1205","338373,2656","134602,8232","490176,8848","354193,2766","1164933,136","1324334,221","3954462,164","454570,6848","1366616,814","515415,6241","655692,5991","1265014,159","759240,8304","2192907,464","600530,8063","961135,7786","1671752,182","3043092,396","3057744,029","296078,0531","499087,3513","1098105,139","795600,4804","562115,683","666254,5438","2397286,471","1657630,511","1376649,07","730677,792","2169838,236","3198965,429","608232,6821","416310,2964","3669752,604","1160783,42","3831969,764","442423,8522","1432055,245","1778132,107","706743,1491","1006947,055","1711573,957","1664979,811","1062697,247","1112412,941","600657,5366","1177170,816","809144,7375","1581096,027","70955,28527"
,"102,0408","60469,4971","48152,95536","40389,0567","352563,2924","73936,47991","36497,96027","48201,82277","49778,1933","1,07E+03","193201,9567","54495,4808","90508,72857","124331,915","1,07E+03","99279,22277","46956,7433","29316,66696","38409,8721","147353,35","34498,79821","112227,199","101759,592","474583,9321","50263,65714","1,07E+03","102829,8884","196399,9172","202776,354","45070,57455","94025,80089","1,07E+03","1,07E+03","123805,2835","21597,35971","85504,99576","34088,77567","328213,9281","100004,3847","354670,0009","92704,25625","46196,77522","3807,699038","3807,699038","3807,699038","63649,30156","3807,699038","3807,699038","202983,4987","48229,425","29460,18415","3807,699038","44561,10201","3807,699038","38776,52567","52814,76897","167818,9951","30791,09821","140690,4038","3807,699038","32859,07232","428845,6696","3807,699038","64302,22679","144734,2022","34884,53884","129797,5045","64836,42902","3807,699038","108759,3344","57558,82388","59800,82411","37831,31429","839895,2991","117854,0188","322599,9712","261475,6978","163939,4161","3807,699038","54061,29018","3807,699038"
,"104,0822","240228,3109","101532,0371","129247,3167","198024,7871","56994,89063","152424,0482","65504,14955","183248,5433","1,07E+03","305557,0629","577255,783","56718,3029","310642,7509","42762,77143","41332,22902","78665,225","210537,2105","59233,82857","96850,1058","54871,68504","114341,5083","139569,0982","60112,66027","254687,8652","345085,8415","53665,29263","154785,6045","226564,9468","94534,35781","112684,1116","66471,41161","101772,7715","74697,06987","88526,30223","85794,60112","94491,16629","139993,6375","107884,3223","136161,4354","104213,125","92706,95134","160654,6844","100898,125","591188,1884","153271,9183","795707,5188","264316,0357","167000,1696","450920,2571","161529,5799","158117,1527","383555,1509","89696,72054","105448,5563","109545,8446","261463,0297","474915,8134","368621,0647","146671,072","394537,9027","322718,6487","487704,8496","237561,9054","304592,0911","276023,4679","252102,4339","171780,1545","147177,3036","466737,0558","285043,8621","204089,0592","355284,3652","253780,604","813129,1723","206589,3473","200542,1862","141453,3353","172974,3768","844788,2866","181683,3594"
,"104,1073","6019614,807","8377797,357","2549196,857","7909330,157","4380623,529","7376865,714","9530223,057","2,16E+07","117687,0839","1,33E+07","1,42E+07","1,86E+07","5868324,929","816140,0607","3617083,214","2,15E+07","7685996,286","2507478,814","5472284,593","5213262,3","1,02E+07","2,14E+07","2890828,536","1,13E+07","1,62E+07","1,66E+07","6185992,343","8648766,1","2385846,382","1,81E+07","3,20E+07","7892390,629","1,11E+07","5828349,1","8586384,6","6413555,214","4777188,843","1,37E+07","3156397,216","1,28E+07","1,17E+07","1,03E+07","1,01E+07","1,31E+07","4533893,907","9067141,214","7644519,9","2872192,521","1,14E+07","6483910,343","2,30E+07","1,83E+07","2,52E+07","1,33E+07","3787311,836","3,98E+07","9566343,986","9375369,529","4114205,764","1,22E+07","1,01E+07","8010404,243","7773870,129","4,19E+07","2862916,268","7734974,057","4790934,207","6913995,1","1,26E+07","3,03E+07","7145849,914","7606916,7","9556882,043","1,13E+07","9155156,557","3579303,407","3715011,936","4066903,843","4,78E+07","6662810,935"
,"106,0865","1031794,384","774619,5643","334895,2504","733919,2241","868509,1982","1062499,227","986248,8714","1664960,796","34268,66596","1794028,318","2342276,2","2204691,393","781501,7054","315673,2232","388492,1241","2404110,882","670812,6911","293753,817","782489,1982","722269,2295","1197843,686","1992230,85","578940,1161","893694,4339","1179036,177","1025326,638","830055,6134","1118214,495","704489,3393","1094221,496","2078251,557","861515,7482","981566,7786","545778,6196","2157656,593","702359,4616","761231,4152","2147202,171","580394,4732","1798792,043","1209240,525","1588341,357","1290685,961","1389543,92","1182138,918","866356,8911","1452334,118","357484,0348","2044058,254","1192190,286","1081053,234","1438347,371","1992224,839","1433728,186","596554,3768","4246182,207","421626,3741","1498219,857","1441386,268","1655658,75","1832099,339","1524607,014","1028447,609","2874068,25","766325,5536","1153202,245","793693,2","802693,2223","1453901,004","1092774,438","1143796,984","1103330,796","1629428,357","2072645,936","1111401,345","861579,35","377042,7219","687292,0589","3331298,507","448605,9375"
,"106,0978","201117,2388","57771,22522","70497,57344","80831,3875","44875,69308","168346,6563","59779,25156","161737,6112","1,07E+03","69115,91339","84319,575","165761,6232","167251,5819","30436,13025","19841,03013","205153,8886","49545,89665","119263,5009","139554,0958","22009,28337","39835,04509","155373,2085","71074,875","107713,9406","121002,8777","48444,95313","46462,85938","88802,82054","30104,64353","38898,22746","177105,1121","76605,98438","56495,34866","29430,89141","70081,91763","102460,4934","71833,53795","116320,785","46201,23772","120755,9634","54254,20982","61744,02656","65934,18147","56837,67478","221410,8022","33680,71875","103212,4339","105746,1004","336581,9937","55642,85558","225186,6295","190530,7071","230102,3009","127576,1763","198205,5094","143827,5527","34177,65379","731519,6107","121394,2498","155288,9268","284165,5455","34913,65513","52649,93348","285951,8018","123447,1424","149046,2036","73477,22545","72510,60089","89546,49509","52998,75223","40801,66964","49886,31786","192791,2685","393401,3067","69081,44286","33779,73237","71077,23504","50728,67545","66351,03036","27149,97333"
,"110,0296","193047,4585","77751,61741","179792,5263","256863,1478","311231,479","53705,67522","245093,5002","246018,3188","1,07E+03","804660,733","311440,8665","162281,0893","586332,9054","35496,64129","497274,4248","77488,56808","186533,5554","115760,6241","681293,2214","199777,8915","173428,4654","478811,4094","773560,9786","379761,8866","217119,7007","274773,0978","411641,7348","1018051,252","267631,3712","327557,7862","35090,56518","47391,93973","362174,1746","82272,43348","374014,2112","62515,0904","1277031,705","267121,8795","1051655,193","42225,96228","130833,4714","64948,44688","3807,699038","75545,12366","258010,8078","3807,699038","3807,699038","341856,846","115709,3607","38866,23862","61215,03438","61489,93348","57555,20379","52822,97679","105985,4299","311292,3152","91833,23415","239190,9775","37910,9221","59572,26138","549761,8589","32811,69621","390101,8554","361133,4509","43948,7529","637374,5259","3807,699038","63129,95915","204392,7824","175644,0946","58841,29933","199672,9384","868848,3196","441336,9656","814119,5446","713175,2196","717424,3804","3807,699038","66608,4817","3807,699038"
,"111,046","200672,4509","102241,3545","109135,831","1395291,364","392670,171","190482,1063","508880,2857","266702,9304","1,07E+03","935219,0321","416490,6138","793720,167","394045,8196","1,07E+03","407278,642","123673,3625","386598,1674","143737,125","623966,2366","236411,2123","476767,0804","534502,4741","1386405,543","338617,168","102873,6585","190316,9571","1292558,452","1020147,198","373685,4045","740287,1134","59283,64464","61910,48125","673014,4571","91177,5971","493825,7513","170960,6891","1205649,743","443008,679","2036276,539","204055,4375","350479,0313","389323,8036","44124,45625","179363,1944","570859,3188","21569,37422","52677,3346","1084536,954","114258,8366","71167,37321","176983,5469","56989,61607","100459,5875","65190,87143","84636,45804","515940,2054","117186,2147","369347,2129","65480,42746","128410,0844","3736386,671","72992,68549","428748,5504","843887,8388","158880,427","976650,2964","510902,3728","204633,5502","529054,6384","316633,7192","549306,367","332881,2297","4738983,129","1020677,848","1545394,693","1407411,343","702424,2571","49571,35491","324182,0634","3807,699038"
,"112,0449","1,07E+03","1,07E+03","1,07E+03","206759,5603","132579,431","35915,88103","77788,37232","51803,25759","1,07E+03","204342,875","47324,09911","157216,4094","50117,9808","1,07E+03","78619,60402","37700,86964","44503,29063","38087,45268","91919,66027","46070,66786","137756,0929","78120,7375","269879,604","58990,70201","1,07E+03","59718,49174","215797,7045","132580,3893","80885,60536","123246,1554","1,07E+03","1,07E+03","90883,49509","23233,86205","62326,31071","51054,68013","190636,5446","88598,46607","256365,6263","51424,75335","54642,71674","58746,91138","32954,81116","3807,699038","77899,28973","3807,699038","3807,699038","136926,274","67284,27723","3807,699038","48579,77299","3807,699038","3807,699038","3807,699038","3807,699038","115236,7629","3807,699038","55869,13393","37678,8721","49446,86786","513250,2661","3807,699038","108376,1384","133055,392","38324,1625","234137,5455","80763,15223","3807,699038","69737,92366","41292,76473","95467,37813","59974,99442","645891,0446","130254,3312","356680,5674","284435,729","145306,5775","3807,699038","54570,36429","3807,699038"
,"112,8961","62334,43125","698461,025","111702,5402","1108143,307","417409,6942","118731,4324","1068936,813","362761,6192","1,07E+03","546242,6304","490250,6085","113851,3527","31818,3308","1,07E+03","1017791,632","199661,8","627130,9563","1,07E+03","215816,4009","207016,7763","325568,8183","295427,021","424214,4335","516462,6884","117080,0842","834432,2518","2197280,968","221836,2252","208907,3665","892881,5929","1,07E+03","184545,552","170034,6679","722886,8812","439395,9625","515243,4665","1058245,103","234176,5821","733115,8384","253726,048","262647,996","559427,0134","212918,0862","794835,95","209020,0397","622310,9018","244552,5884","400452,7728","246546,496","238661,642","94235,4183","87328,48393","98000,08013","156914,8493","116295,5192","547237,0116","846976,8696","202377,7174","52264,35603","606028,2571","519183,167","592118,9237","82423,40714","781465,6277","125398,8213","296636,7701","3807,699038","266401,4165","170722,6424","323375,4049","1416176,546","262148,8431","390469,8513","194386,3248","348559,9223","262575,6933","212064,5902","649000,8063","258611,0915","3807,699038"
,"113,0324","48070,97589","96667,77388","198754,2277","603313,7536","87803,75536","51236,99442","88129,18393","148607,3232","1,07E+03","256004,965","390394,4658","322817,029","178254,7848","1,07E+03","219923,8763","40822,72232","255169,4636","40226,04509","128175,3045","82754,71652","236782,4181","205797,9953","89092,29464","151497,6944","267745,4888","61878,55045","250775,6317","298855,2114","58968,39844","79292,02991","106580,0946","57915,48549","30713,03103","88187,06116","305715,1496","89046,2192","315833,6272","47830,69911","135759,8054","56402,59241","195477,7638","160507,2196","119173,3295","80584,97857","219435,6036","122370,8525","40152,87299","461429,5268","343364,6563","31723,85938","92462,62054","189067,7982","3807,699038","72743,15938","222240,9663","85308,23125","342955,1228","3807,699038","43796,52321","159637,6625","66316,09688","167917,8797","294639,858","76281,49688","57293,30513","183941,1455","3807,699038","48391,78259","297847,8567","164520,5138","71432,57321","391711,3442","81383,62946","261454,5496","129679,9009","109819,2259","462922,1893","120902,0344","186161,4612","77423,49464"
,"113,0824","1,07E+03",2040113,"1,07E+03","1,07E+03","34410,66004","1,07E+03","1,07E+03","1,07E+03","2706,759305","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","584733,2223","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","2033800,471","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1,07E+03","1236033,763","1,07E+03","1,07E+03","1,07E+03","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","102161,1027","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","43026,94688","3807,699038","3807,699038","3807,699038","43609,3942","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","3807,699038","37409,10714","3807,699038","3807,699038","3807,699038","3807,699038","39142,41652","3807,699038","3807,699038","3807,699038"
,"114,0321","525121,0634","617942,1027","1003895,789","1209485,404","926298,8375","432772,833","339075,9402","362100,5223","19014,23248","248586,3955","165092,5188","744499,8036","134692,965","1,07E+03","194349,7632","341724,254","178688,2217","550261,192","48971,6192","80689,33661","231353,0132","208585,7795","2520311,075","251108,1304","106929,6281","361008,2924","576253,6304","282892,317","592895,6344","297582,2935","66949,23304","89166,34855","221383,194","117638,8554","237689,0096","636582,2313","857360,8768","200989,6509","474511,2116","315538,0214","317075,6239","442390,0563","308816,7804","1625836,409","79179,3442","920250,9696","700845,7268","833410,6402","327999,7063","214944,9714","241901,367","268517,858","110527,9362","88440,70134","122022,4772","446467,9344","3731535,271","183825,7393","243401,7094","472024,4317","325841,9214","772353,1268","158769,8652","316911,5429","733078,0473","309966,5263","101057,4031","368051,6268","2610425,411","313177,046","436893,0871","355236,0982","90415,12991","724245,275","401905,0804","152994,5529","194400,0732","238235,0455","773501,9375","55720,87344"
,"114,0338","312057,0723","274190,0138","99241,75647","268964,6781","233403,6616","250475,7375","179283,6824","324892,7973","16740,78984","314971,8549","522585,8375","272862,7661","384614,9576","109993,6882","121326,4094","208317,4453","336616,9924","161129,4728","156985,2842","112056,6232","205332,1589","315677,1076","247544,1174","442673,5527","408066,8098","84740,58304","293239,9241","384677,6464","131278,4431","204827,0746","418184,4335","145059,329","148810,9278","158931,2737","259743,0183","109504,7487","300868,3513","197614,8377","349766,8185","258067,467","195180,4259","383011,3625","183150,9129","299118,3424","421270,4527","28102,51596","465021,5228","94832,37746","500184,9964","390539,396","313415,4147","404128,4384","292640,9129","378659,0183","276155,5679","426561,8893","3807,699038","610661,2259","302418,5174","374761,5071","730860,7375","138180,7056","269986,3656","634415,6714","384564,5054","613262,5688","380641,5071","349359,242","118968,0576","321452,5746","278952,1509","340040,5612","643822,4045","174604,358","437512,3513","213544,7819","276476,8219","412857,8795","255259,3924","328961,2647"
,"114,0664","3,79E+08","3,22E+08","1,04E+08","3,32E+08","2,88E+08","2,69E+08","2,17E+08","4,89E+08","3,39E+07","3,80E+08","6,87E+08","3,54E+08","4,77E+08","1,43E+08","1,43E+08","2,35E+08","4,05E+08","1,83E+08","2,23E+08","1,10E+08","2,76E+08","4,35E+08","3,80E+08","5,18E+08","5,21E+08","1,77E+08","3,48E+08","4,62E+08","1,73E+08","2,68E+08","4,94E+08","1,50E+08","1,86E+08","1,73E+08","3,09E+08","1,30E+08","4,12E+08","1,93E+08","5,10E+08","3,48E+08","2,84E+08","5,18E+08","2,18E+08","3,60E+08","5,20E+08","5,51E+07","5,69E+08","1,17E+08","6,07E+08","4,53E+08","3,69E+08","5,07E+08","2,88E+08","4,56E+08","3,01E+08","5,29E+08","2,01E+07","6,70E+08","3,39E+08","4,42E+08","7,67E+08","1,55E+08","3,82E+08","7,90E+08","4,42E+08","8,54E+08","4,46E+08","4,28E+08","1,53E+08","5,19E+08","3,89E+08","4,03E+08","7,78E+08","2,19E+08","6,36E+08","3,05E+08","4,11E+08","5,66E+08","2,92E+08","3,47E+08"
,"114,0991","314134,4147","274914,3471","100681,4166","282466,2951","248343,3201","232171,1295","168693,423","368556,8696","102948,7625","300471,9973","589780,3085","320873,8085","427477,7473","120910,2683","123655,1565","201241,7299","340486,8554","161542,9603","178586,4308","113792,9022","224297,6033","343062,1973","297551,2924","448887,6982","413210,7161","133538,8893","306029,4478","332368,6955","141777,744","219058,7576","418266,7098","153500,1297","159855,8288","156838,6498","277001,7241","126008,649","290201,7536","170510,9275","307042,6817","266997,7638","235407,1661","431748,2563","181520,3897","309744,6362","406284,6536","30538,06574","434229,5929","107581,2397","499299,7313","351330,3594","314078,5152","436178,9946","289670,4241","373034,2415","276568,296","402862,3571","3807,699038","601426,7482","302170,156","384447,121","686480,2866","127077,9688","276878,008","593044,367","378074,4616","657341,033","357578,5379","367632,8696","129468,5708","319437,1261","323832,05","367794,0424","623302,5527","197074,585","467931,3924","221965,9603","320366,0201","481180,1973","259360,2924","312656,8958"
